#OTU ID,W12t1b,W12t1c,W12t1l,W12t2b,W12t2c,W12t2l,W12t3b,W12t3c,W12t3l,W12t4b,W12t4c,W12t4l,W12t5b,W12t5c,W12t5l,W12t6b,W12t6c,W12t6l,W48t21b,W48t21c,W48t21l,W48t22b,W48t22c,W48t22l,W48t23b,W48t23c,W48t23l,W48t24b,W48t24c,W48t24l,W48t25b,W48t25c,W48t25l,W48t26b,W48t26c,W48t26l,WC10Mb,WC10Mc,WC10Ml,WC31Hb,WC31Hc,WC31Hl,WC32Hb,WC32Hc,WC32Hl,WC33Hb,WC33Hc,WC33Hl,WC8Mb,WC8Mc,WC8Ml,WC9Mb,WC9Mc,WC9Ml
Zotu2715,1,0,0,0,0,0,1,0,0,8,3,0,4,0,0,5,0,0,11,0,0,5,1,0,1,0,0,17,0,0,7,1,6,7,0,3,0,0,0,6,0,6,2,0,0,5,0,0,0,0,0,4,0,0
Zotu2716,0,11,7,0,3,4,0,5,3,0,2,5,0,5,1,0,10,6,1,5,15,0,5,2,1,8,3,2,5,7,1,8,10,0,5,1,1,11,10,0,12,11,2,11,14,1,16,6,0,10,9,0,3,8
Zotu2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,62,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2718,1,0,0,2,2,0,12,0,0,8,6,0,3,5,0,1,0,0,1,0,0,2,0,0,3,0,0,6,3,1,9,0,0,5,0,0,2,2,0,7,0,1,1,0,0,3,0,0,1,0,0,2,0,0
Zotu2719,0,5,0,0,15,12,0,2,0,0,10,0,0,1,3,0,3,11,0,0,2,0,0,0,0,0,10,0,0,0,0,1,0,0,10,0,0,4,0,0,4,0,0,12,1,0,2,3,0,1,3,2,6,2
Zotu272,0,9,42,0,3,24,0,0,43,0,1,45,0,4,21,0,3,24,1,11,140,1,2,57,0,6,35,0,3,38,0,7,52,0,8,57,0,11,58,0,8,36,0,8,26,1,6,136,0,6,36,0,1,39
Zotu2720,1,0,0,0,3,0,2,0,0,3,3,1,4,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,2,0,0,2,0,0,0,0
Zotu2721,3,0,0,0,0,0,11,0,0,4,3,0,4,1,0,4,0,2,3,0,0,19,0,0,4,3,0,7,0,0,1,0,0,18,0,0,1,0,0,0,3,0,0,2,0,1,2,0,18,0,0,27,0,0
Zotu2722,0,10,6,0,5,4,0,2,10,0,5,0,0,2,7,0,2,2,0,8,2,0,4,10,0,4,2,0,1,11,0,10,4,0,5,1,0,5,14,1,5,16,0,6,10,0,8,9,0,14,4,0,7,9
Zotu2723,1,8,5,2,2,11,0,1,3,1,1,1,0,3,6,0,3,2,0,4,1,1,4,6,0,6,16,0,2,8,1,3,4,0,0,7,1,4,6,3,13,3,1,8,2,0,5,5,0,7,6,0,10,8
Zotu2724,3,3,0,1,2,0,5,0,0,13,5,0,0,0,0,1,0,0,4,1,0,1,1,0,7,0,0,10,1,3,5,0,0,8,0,0,0,1,0,0,2,0,0,0,1,1,0,0,4,0,2,3,0,0
Zotu2725,0,10,0,0,4,0,1,3,1,0,9,0,0,4,0,1,6,0,0,9,1,0,2,0,0,15,0,0,14,0,0,3,0,0,9,0,0,6,0,0,7,0,0,2,0,0,6,0,0,5,0,0,4,0
Zotu2726,0,6,0,0,5,0,0,5,2,1,1,13,1,2,17,0,2,1,0,4,1,0,10,0,0,8,0,0,8,0,1,6,10,0,9,5,0,8,1,1,21,0,0,2,12,0,9,16,3,7,7,0,7,7
Zotu2727,0,0,1,0,0,0,0,0,0,0,4,1,0,1,0,0,1,0,9,0,0,18,0,0,6,4,0,15,1,0,22,0,0,20,0,0,0,1,0,3,5,0,0,1,0,3,3,0,0,0,0,0,0,0
Zotu2728,1,8,0,0,0,7,0,5,6,0,2,0,0,3,14,0,2,0,0,6,3,0,0,0,0,1,6,0,5,0,1,2,9,0,2,25,0,0,14,0,6,0,1,1,12,0,6,13,0,0,0,0,0,6
Zotu2729,3,0,0,8,2,0,11,0,0,2,1,0,0,0,0,7,3,0,14,0,0,7,0,0,0,2,0,0,0,0,3,2,0,20,0,0,13,0,0,1,1,0,2,0,0,1,0,0,8,0,0,2,1,0
Zotu273,3,1,2,1,0,10,0,1,0,125,46,0,0,1,2,2,0,1,65,0,0,26,1,7,6,0,0,55,0,0,7,0,0,1,1,0,21,2,0,23,1,2,0,0,5,4,0,0,0,1,0,6,0,0
Zotu2730,0,15,1,0,2,0,0,0,0,0,1,1,1,1,3,0,11,3,0,4,15,0,3,10,0,5,4,0,3,0,0,6,9,0,3,4,0,3,16,0,2,10,0,1,2,0,6,3,0,5,13,1,6,9
Zotu2731,11,0,0,8,0,0,10,0,0,11,0,0,21,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,4,0,0,6,0,0,9,0,0,5,0,0,12,0,0
Zotu2732,0,0,1,3,4,0,0,2,0,2,3,0,11,30,0,7,4,0,0,4,1,0,0,5,1,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,9,1,0,10,7,0,4,0,0,1,0,0
Zotu2733,0,6,10,0,19,0,0,10,0,0,6,13,0,5,0,0,5,1,0,0,0,0,0,0,0,4,5,0,5,2,1,1,0,0,4,0,0,2,0,0,2,0,0,7,1,0,4,0,0,6,0,0,9,0
Zotu2734,4,0,0,0,0,0,0,1,0,9,4,0,1,3,0,3,3,0,1,2,1,4,0,0,7,6,3,1,0,0,0,0,0,58,1,1,26,8,1,4,2,2,1,7,2,12,6,0,0,2,0,0,0,2
Zotu2735,0,2,3,1,7,4,0,1,6,0,7,8,0,2,8,0,2,0,0,2,0,0,3,4,0,3,2,0,3,11,0,3,0,0,3,5,1,3,4,0,6,2,0,3,5,0,5,10,0,4,0,0,2,0
Zotu2736,0,0,0,2,0,0,7,0,1,8,3,0,2,2,0,28,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Zotu2737,0,2,9,1,4,14,0,6,0,0,11,0,0,1,0,0,4,0,0,10,3,0,8,0,0,11,0,1,7,0,0,12,9,0,4,0,0,6,13,0,7,3,1,10,0,0,11,0,0,8,0,0,8,11
Zotu2738,1,9,13,0,5,5,0,2,3,0,5,2,0,1,4,0,11,0,0,3,4,1,2,3,2,1,8,0,4,12,0,7,6,0,2,16,0,8,8,1,16,4,1,5,5,2,3,16,1,8,4,1,5,11
Zotu2739,0,1,2,0,3,0,0,1,0,0,0,1,0,2,1,0,0,2,4,1,1,0,1,0,16,2,0,6,2,0,40,2,0,18,1,0,1,3,0,3,3,0,0,3,1,0,2,0,0,3,0,0,2,0
Zotu274,37,0,0,96,2,0,10,0,0,81,19,0,27,11,2,27,2,1,0,0,0,0,2,0,0,1,0,1,1,0,0,2,0,0,0,0,3,0,0,61,1,1,34,1,0,48,5,0,41,0,0,36,1,0
Zotu2740,1,17,0,0,5,0,1,7,2,2,6,0,0,4,2,0,11,3,2,1,0,0,6,1,0,4,2,1,6,0,0,11,0,0,2,0,0,10,0,1,16,0,4,7,1,0,13,0,0,11,0,0,5,2
Zotu2741,0,0,0,0,0,0,0,1,0,14,11,0,0,0,0,0,0,0,5,2,0,0,0,1,0,4,0,20,0,0,11,1,0,11,0,0,5,5,0,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Zotu2742,0,2,2,0,0,0,0,3,0,0,0,1,0,1,0,0,0,21,0,0,0,0,2,0,0,0,0,0,2,13,0,1,1,1,2,10,0,0,10,0,1,14,0,0,0,0,3,2,0,0,1,0,0,0
Zotu2743,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,10,0,0,9,1,2,15,1,2,0,0,1,2,0,0,12,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Zotu2744,2,1,0,11,2,0,1,0,0,12,0,0,0,1,0,5,0,0,2,0,0,2,0,0,2,0,0,1,0,0,4,3,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0
Zotu2745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,34,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2746,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,0,7,3,0,1,3,0,21,1,0,8,2,0,2,0,0,0,0,0,0,0,1,0,2,0,0,4,2,0,1,0,0,1,1,0,1,0
Zotu2747,0,5,2,0,7,4,0,11,4,0,8,2,0,4,1,0,6,2,1,3,0,1,6,0,0,5,0,0,3,0,0,3,5,0,11,4,1,9,7,1,9,1,0,14,1,1,4,5,0,9,4,0,16,3
Zotu2748,0,5,0,0,3,0,0,3,0,0,1,2,0,0,0,1,1,0,0,4,1,0,45,7,0,5,0,0,6,0,0,7,3,0,7,0,0,3,0,0,6,0,0,6,7,0,2,1,0,5,2,1,7,0
Zotu2749,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,49,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu275,2,39,14,1,23,23,1,22,33,0,18,34,0,16,47,1,19,27,0,10,19,1,13,45,0,26,48,0,21,7,0,21,38,0,48,33,0,14,35,0,14,32,1,27,33,0,15,27,0,34,34,0,11,25
Zotu2750,24,0,0,0,0,0,8,0,0,0,0,0,4,4,0,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,0,0,3,3,0,2,0,4,0,0,1,2,0,0
Zotu2751,1,0,0,2,1,0,24,0,0,4,1,1,9,10,0,0,0,0,9,0,1,1,0,1,5,0,1,0,0,1,0,0,0,0,2,2,13,1,2,1,1,1,14,1,1,0,0,1,1,1,2,1,0,0
Zotu2752,7,0,0,4,0,0,8,0,0,9,0,0,6,0,0,2,0,0,8,0,0,4,0,0,2,0,0,2,0,0,3,0,0,7,0,0,7,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,0,0
Zotu2753,5,2,0,0,0,0,31,0,0,0,0,0,2,1,0,6,0,0,8,0,0,0,0,0,1,1,1,0,0,0,5,6,0,4,0,0,1,1,0,0,1,0,1,0,0,0,2,0,0,3,0,2,0,0
Zotu2754,0,0,6,0,12,0,0,2,14,0,1,5,0,3,7,0,2,15,0,4,0,2,2,0,0,5,12,0,7,5,0,1,11,0,3,4,0,4,5,0,2,19,0,8,1,0,5,2,0,6,12,0,6,9
Zotu2755,2,1,0,3,0,0,0,1,0,2,1,0,0,0,1,0,0,0,9,0,0,0,0,2,0,0,0,45,2,0,3,2,0,1,1,2,0,1,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0
Zotu2756,2,7,0,0,5,0,0,1,0,0,3,0,0,1,0,0,8,0,0,9,1,0,14,0,0,6,0,3,7,0,0,5,0,0,4,0,0,7,0,0,9,0,0,1,0,0,13,0,0,4,0,0,7,0
Zotu2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2758,4,0,1,8,0,0,11,0,0,6,0,0,12,4,0,7,0,0,1,0,0,7,0,0,4,0,0,0,1,0,2,1,1,5,0,0,1,1,1,2,0,0,5,0,1,3,1,0,1,2,0,2,0,0
Zotu2759,0,0,5,0,0,0,0,0,0,0,1,17,0,0,7,0,2,6,1,5,21,0,5,1,0,3,2,0,2,7,3,2,16,0,1,9,0,1,9,0,0,14,0,1,6,0,4,15,0,1,19,0,0,4
Zotu276,225,0,10,1,0,0,4,3,2,1,0,2,0,2,0,12,3,12,17,7,0,9,1,1,24,2,0,3,2,4,10,0,2,83,2,0,71,6,0,4,3,3,20,0,3,6,0,2,2,0,2,5,1,2
Zotu2760,0,7,7,0,9,6,0,8,4,0,4,4,0,3,3,0,6,8,1,8,8,0,4,1,0,2,1,1,5,0,0,13,5,0,2,1,1,4,3,0,7,4,0,3,3,0,6,8,0,9,7,0,3,0
Zotu2761,0,0,0,0,0,0,0,0,0,39,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2762,0,0,3,0,1,5,0,1,8,0,2,0,0,0,2,0,0,8,0,1,1,0,0,2,0,1,9,0,3,6,0,0,3,0,6,0,0,0,0,0,4,15,0,3,11,0,3,5,0,0,6,0,0,18
Zotu2763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,9,7,0,0,0,0,26,1,0,7,5,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,0,0,1,0,0,3,0
Zotu2764,0,0,0,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu2765,0,1,3,0,1,3,0,1,11,0,0,7,0,2,6,0,1,3,0,0,12,0,0,7,0,1,7,0,1,2,0,0,0,0,1,13,0,3,12,0,1,13,0,5,10,0,0,6,0,0,16,0,2,17
Zotu2766,2,8,4,1,2,8,1,9,17,1,5,10,0,5,1,1,13,5,0,5,1,0,8,4,0,7,0,0,3,8,2,15,11,2,10,9,2,19,12,1,12,0,0,11,4,0,5,19,0,11,2,0,19,9
Zotu2767,0,1,0,11,0,0,0,1,0,3,0,0,2,1,0,6,1,1,0,0,0,1,1,0,17,0,0,5,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu2768,5,0,0,16,1,0,25,0,0,0,2,3,1,1,0,3,1,2,4,0,0,4,1,0,0,3,1,6,1,0,0,0,0,4,0,0,3,0,0,0,1,0,0,2,0,0,0,0,7,0,0,14,0,0
Zotu2769,0,2,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,0,5,0,0,0,0,0,2,0,47,0,0,163,3,0,0,0,0,0,1,0,1,2,3,1,2,0,1,2,0,0,0,0,0,3,3
Zotu277,13,3,1,40,6,0,23,2,1,20,2,1,5,0,3,3,3,3,46,3,0,29,0,0,72,0,0,60,3,0,28,2,2,17,0,0,2,1,0,7,2,0,28,0,1,9,1,1,10,0,1,10,0,0
Zotu2770,0,21,5,0,13,7,0,3,7,0,3,0,0,3,0,0,6,3,0,0,0,0,2,0,0,1,0,0,0,0,0,1,16,0,2,0,0,1,3,0,2,7,0,5,4,0,1,6,0,8,1,0,13,3
Zotu2771,0,0,3,0,0,0,0,0,1,1,0,3,0,1,1,0,0,2,0,2,2,0,4,1,0,4,3,0,0,21,0,1,0,0,0,0,0,0,0,0,0,2,0,0,5,0,1,1,0,1,0,0,0,2
Zotu2772,0,1,11,0,0,3,0,3,14,0,0,6,0,1,7,0,0,9,0,0,16,0,0,1,2,0,6,0,0,9,0,0,0,0,2,14,0,1,2,0,0,0,0,1,0,0,5,1,0,3,4,0,2,9
Zotu2773,0,0,0,1,0,0,1,0,0,34,3,1,1,0,1,3,0,0,0,0,0,1,1,0,0,3,0,1,2,0,6,1,0,0,0,0,0,0,0,13,1,0,14,0,0,11,0,0,1,0,0,4,0,0
Zotu2774,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2775,0,0,0,0,0,0,0,3,1,0,2,0,0,0,49,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,5,0,0,5,0,0,1,0,0,0,2,0,1,1,0,3,0,1,3,0,0,0,9
Zotu2776,1,0,0,8,0,0,2,0,0,9,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,1,0,5,0,0,9,0,0,12,2,0,4,0,0,15,0,0
Zotu2777,2,0,0,11,0,0,2,0,0,7,1,0,2,0,0,7,2,0,2,0,0,2,0,0,5,2,0,0,0,0,3,0,0,5,0,0,4,1,0,0,0,0,0,1,0,1,0,0,8,0,0,4,0,0
Zotu2778,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,5,16,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,1,0,1,0,0,0,5,0,0,0
Zotu2779,0,2,0,0,1,4,0,1,2,0,1,3,0,2,0,0,3,9,0,3,29,0,0,12,0,1,6,0,0,11,0,4,1,0,1,4,0,2,6,0,0,8,0,3,0,0,1,6,0,2,4,0,2,5
Zotu278,12,0,0,16,3,0,69,0,3,2,2,0,26,4,0,33,0,1,23,0,0,97,1,0,3,3,1,53,0,0,5,1,0,51,2,2,22,2,0,28,1,0,90,0,0,31,3,0,13,0,0,48,0,0
Zotu2780,0,0,0,0,0,1,2,0,0,2,3,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,23,0,0,1,2,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,7,1,0
Zotu2781,0,0,4,0,0,4,0,0,0,0,0,20,1,0,9,0,0,3,0,3,16,0,1,0,0,1,1,0,0,9,1,2,7,0,0,5,0,0,9,0,0,3,0,2,1,0,1,10,0,1,11,0,1,2
Zotu2782,7,0,0,8,0,0,13,0,0,1,2,0,3,0,0,4,0,0,12,0,0,2,0,0,0,2,0,0,0,0,1,2,0,17,0,0,7,1,0,0,1,0,0,0,0,0,1,0,7,0,0,6,0,0
Zotu2783,0,5,0,0,4,1,1,5,0,0,0,15,0,2,0,0,3,13,0,5,2,0,6,0,0,7,10,0,15,4,0,7,15,0,9,1,0,2,0,0,3,0,0,1,2,0,3,6,0,9,10,0,2,8
Zotu2784,4,0,0,3,4,2,11,1,0,10,6,0,3,2,0,3,2,0,3,0,0,5,0,0,1,0,0,0,1,0,26,0,0,5,0,0,9,0,0,8,0,0,5,0,0,6,1,0,2,0,0,1,0,0
Zotu2785,0,0,11,0,0,7,0,0,6,0,0,4,0,0,10,0,0,7,0,0,2,0,0,3,0,0,3,0,0,6,0,2,9,0,0,4,0,0,4,0,1,4,0,0,8,0,0,35,0,1,17,0,0,11
Zotu2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,38,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu2787,0,0,4,0,3,9,0,0,0,0,0,14,1,0,4,0,0,8,0,2,10,0,2,7,0,1,6,0,1,0,0,1,3,0,0,13,0,0,15,0,0,17,0,2,17,0,0,6,0,0,6,0,0,6
Zotu2788,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Zotu2789,3,3,1,10,1,4,3,1,1,0,0,1,8,2,3,12,4,1,18,0,0,3,0,0,1,1,0,0,0,0,1,1,0,5,0,0,1,0,1,5,3,3,10,1,1,15,0,0,14,0,1,9,0,5
Zotu279,5,2,0,9,2,0,37,2,1,1,0,0,166,104,0,1,2,0,4,1,3,34,1,0,26,3,0,0,0,0,1,1,0,1,0,0,59,4,0,42,0,0,47,3,0,0,0,0,36,2,1,3,0,0
Zotu2790,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0
Zotu2791,1,0,0,4,1,0,3,1,0,7,2,0,2,2,1,5,0,0,6,0,0,4,0,1,1,1,0,10,3,0,4,1,4,4,0,2,1,0,0,6,0,5,0,0,0,10,0,0,0,0,0,3,0,1
Zotu2792,8,3,0,22,0,5,35,0,0,0,1,0,0,3,0,2,1,0,1,2,1,0,0,1,0,2,1,0,3,0,0,0,0,3,1,0,1,1,0,4,3,1,5,4,0,2,0,0,8,0,0,1,3,0
Zotu2793,0,3,3,0,0,5,0,1,0,0,0,0,1,0,13,0,1,6,0,0,3,0,2,0,0,8,1,0,7,0,0,9,0,0,3,8,0,4,1,0,7,0,0,3,0,0,0,6,0,1,2,1,2,0
Zotu2794,0,7,0,0,4,0,0,4,1,0,2,0,0,4,3,0,4,4,1,4,4,0,2,0,0,2,1,0,6,6,0,0,1,0,3,6,0,3,11,0,2,5,0,0,25,0,2,0,0,1,9,0,2,0
Zotu2795,0,4,0,4,3,0,5,0,0,1,0,0,0,0,0,27,10,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,2,0,1,0,0,0,10,0,0,1,0,0
Zotu2796,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,2,0,1,52,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2797,0,7,2,0,3,1,1,6,0,0,3,2,0,5,3,1,1,2,0,5,3,1,3,10,0,2,0,0,2,0,0,5,0,0,5,8,0,2,0,1,5,0,0,6,13,0,5,1,0,6,3,0,2,1
Zotu2798,0,0,0,0,0,0,0,0,0,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
Zotu2799,0,0,6,0,2,9,0,0,3,1,0,8,0,1,5,0,0,0,0,4,4,0,0,2,0,0,14,0,2,5,0,0,1,0,0,3,0,0,4,0,0,1,0,0,9,0,0,2,0,0,0,0,0,0
Zotu28,11,43,15,127,150,45,3,30,17,2,39,15,1,25,29,8,57,33,8,29,15,4,35,14,17,49,10,423,26,13,565,28,28,5,18,20,12,33,21,9,47,17,2,49,25,12,38,30,14,47,30,4,36,46
Zotu280,0,32,31,0,39,40,0,27,43,0,20,45,0,13,41,0,20,30,2,20,22,1,6,29,1,19,47,0,22,61,0,27,40,1,38,35,1,8,28,2,20,105,0,31,74,0,29,48,0,30,86,1,48,54
Zotu2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu2801,0,14,6,0,2,7,0,2,2,0,2,2,0,2,4,0,3,2,0,3,3,0,2,2,0,1,0,0,1,5,0,3,9,0,1,0,0,3,5,0,1,0,0,4,12,0,0,0,0,7,7,0,5,5
Zotu2802,7,0,1,0,0,1,1,0,0,5,0,0,6,0,1,0,0,0,10,0,0,0,0,0,7,0,0,11,0,0,1,0,0,3,0,0,8,0,0,7,0,0,4,0,0,13,0,0,1,0,0,17,0,0
Zotu2803,0,6,2,0,3,1,0,0,1,0,0,0,0,2,6,0,2,5,0,1,31,0,0,1,0,1,5,0,0,8,0,0,6,0,2,5,0,3,1,0,1,6,0,0,6,0,2,0,0,8,4,0,2,7
Zotu2804,0,11,3,0,1,9,0,3,0,0,1,1,0,1,11,0,7,0,0,1,0,0,4,0,0,7,13,0,2,0,0,5,1,0,3,12,0,1,0,0,2,8,0,1,2,0,0,0,0,13,13,1,3,1
Zotu2805,0,3,5,0,6,8,0,2,3,0,4,2,0,3,0,0,5,3,0,13,1,0,4,3,0,12,1,0,6,2,0,11,6,0,13,0,0,8,4,1,13,3,1,5,1,1,7,6,0,5,1,0,3,6
Zotu2806,0,8,0,0,9,0,0,3,0,0,4,0,0,1,0,0,16,0,0,7,0,0,5,0,0,17,0,0,8,0,0,11,0,0,7,0,0,9,0,0,8,0,0,4,0,0,8,0,0,4,0,0,4,1
Zotu2807,0,3,10,0,0,0,1,0,0,1,1,0,1,3,5,0,4,0,0,0,1,0,4,0,0,0,8,1,4,1,0,0,13,0,2,0,0,5,10,0,4,6,0,1,7,0,0,0,0,5,0,0,5,15
Zotu2808,1,8,1,0,19,0,0,16,0,0,9,6,0,5,0,0,9,2,0,2,0,0,2,9,0,1,0,0,2,0,0,0,1,0,8,10,0,4,0,1,2,0,0,12,12,0,4,0,0,21,0,0,4,0
Zotu2809,0,0,0,0,3,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,47,0,0,3,0,6,8,0,0,0,0,0,13,0,3,0,0,0,1,0,1,2,0,0,0,0,0,3,0,1,4,0,0,2
Zotu281,9,1,0,24,1,0,70,1,2,4,1,0,27,5,0,45,0,0,13,1,0,85,0,0,1,1,0,63,0,0,9,1,0,47,0,0,21,4,0,24,2,0,77,2,0,30,1,0,24,2,0,52,0,0
Zotu2810,0,3,11,0,4,0,0,5,0,0,5,6,0,0,0,0,3,0,0,1,4,0,6,0,0,0,6,0,6,0,0,6,11,1,2,0,0,2,0,0,3,0,0,9,8,0,1,5,0,2,5,0,5,14
Zotu2811,5,0,1,0,0,0,0,0,0,8,2,0,0,0,2,2,0,2,12,0,0,0,3,0,0,0,0,6,0,0,4,0,0,2,0,0,0,3,0,0,0,0,10,0,2,16,0,0,2,0,0,0,0,0
Zotu2812,23,0,0,0,1,0,6,0,0,2,0,0,3,2,0,1,4,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,2,0,0,8,0,0,5,0,0
Zotu2813,0,3,0,0,6,1,0,6,1,0,1,14,0,4,16,0,3,4,0,7,2,1,6,0,0,4,1,0,5,0,1,17,17,0,19,7,1,5,0,1,16,1,0,1,5,1,3,30,1,19,18,1,8,18
Zotu2814,2,0,0,9,0,0,5,0,0,1,0,0,0,0,1,10,0,0,8,0,0,5,0,1,1,0,0,2,0,0,5,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1,0,0
Zotu2815,1,1,0,1,2,3,1,3,2,0,1,3,1,5,2,19,17,0,5,4,0,0,6,3,1,9,0,16,5,1,0,2,8,0,6,0,3,4,0,0,3,0,7,1,4,0,1,0,81,3,9,1,2,3
Zotu2816,1,4,0,0,3,7,0,0,1,0,2,0,0,5,0,0,1,0,0,14,1,0,10,0,0,5,0,0,9,0,0,3,0,0,12,0,0,10,0,0,6,1,0,13,3,0,6,0,0,3,0,0,5,1
Zotu2817,0,1,9,0,3,10,0,1,12,1,1,0,0,0,10,0,2,12,1,2,2,0,3,4,0,0,1,0,1,0,0,6,5,0,2,10,0,1,0,0,2,1,0,13,4,0,6,5,1,2,4,0,6,7
Zotu2818,0,1,4,0,1,2,0,3,0,0,2,0,0,1,2,0,4,6,0,0,41,0,0,4,0,0,5,0,0,0,0,0,4,0,0,0,0,0,3,0,1,4,0,0,6,0,1,0,0,2,0,0,2,10
Zotu2819,0,6,10,0,4,0,0,2,0,0,6,0,0,2,0,0,1,0,0,5,1,0,0,14,0,2,4,1,6,0,0,0,1,0,3,0,2,5,5,0,2,0,0,9,0,0,5,6,1,5,4,0,2,22
Zotu282,0,4,32,0,3,42,0,1,22,0,9,41,0,0,26,0,4,31,0,11,4,1,4,49,2,13,41,0,10,39,0,12,48,0,5,20,2,2,74,1,9,57,0,8,15,1,8,47,0,12,98,0,14,31
Zotu2820,2,1,0,3,1,0,1,3,0,6,5,0,0,0,0,0,1,1,4,2,0,17,2,1,1,2,0,10,4,0,16,1,0,6,2,0,16,2,1,1,1,0,0,1,0,1,1,0,0,1,0,2,5,3
